时间,错误量
1514252576432,0
1514252586433,0
1514252596435,0
1514252606436,0
1514252616436,0
1514252626436,0
1514252636436,0
1514252646436,0
1514252656438,0
1514252666438,0
1514252676439,0
1514252686440,0
1514252696440,0
1514252706441,0
1514252716444,0
1514252726445,0
1514252736445,0
1514252746446,0
1514252756447,0
1514252766447,0
1514252776450,0
1514252786449,0
1514252796450,0
1514252806450,0
1514252816451,0
1514252826452,0
1514252836455,0
1514252846456,0
1514252856456,0
1514252866457,0
1514252876457,0
1514252886458,0
1514252896460,0
1514252906460,0
1514252916460,0
1514252926460,0
1514252936461,0
1514252946461,0
1514252956465,0
1514252966466,0
1514252976465,0
1514252986466,0
1514252996466,0
1514253006467,0
1514253016470,0
1514253026471,0
1514253036472,0
1514253046472,0
1514253056473,0
1514253066472,0
1514253076475,0
1514253086474,0
1514253096475,0
1514253106475,0
1514253116475,0
1514253126476,0
1514253136479,0
1514253146480,0
1514253156480,0
1514253166481,0
1514253176482,0
1514253186482,0
1514253196485,0
1514253206486,0
1514253216485,0
1514253226485,0
1514253236485,0
1514253246486,0
1514253256485,0
1514253266489,0
1514253276488,0
1514253286489,0
1514253296489,0
1514253306490,0
1514253316490,0
1514253326493,0
1514253336494,0
1514253346494,0
1514253356495,0
1514253366495,0
1514253376496,0
1514253386498,0
1514253396498,0
1514253406499,0
1514253416499,0
1514253426501,0
1514253436501,0
1514253446504,0
1514253456505,0
1514253466504,0
1514253476505,0
1514253486504,0
1514253496505,0
1514253506508,0
1514253516509,0
1514253526510,0
1514253536510,0
1514253546511,0
1514253556511,0
1514253566514,0
1514253576516,0
1514253586516,0
1514253596517,0
1514253606517,0
1514253616518,0
1514253626521,0
1514253636522,0
1514253646523,0
1514253656523,0
1514253666524,0
1514253676524,0
1514253686527,0
1514253696527,0
1514253706528,0
1514253716529,0
1514253726530,0
1514253736531,0
1514253746534,0
1514253756535,0
1514253766534,0
1514253776535,0
1514253786536,0
1514253796536,0
1514253806538,0
1514253816538,0
1514253826539,0
1514253836539,0
1514253846540,0
1514253856541,0
1514253866544,0
1514253876545,0
1514253886545,0
1514253896545,0
1514253906545,0
1514253916545,0
1514253926548,0
1514253936547,0
1514253946548,0
1514253956547,0
1514253966548,0
1514253976548,0
1514253986552,0
1514253996553,0
1514254006553,0
1514254016555,0
1514254026556,0
1514254036557,0
1514254046560,0
1514254056561,0
1514254066561,0
1514254076561,0
1514254086561,0
1514254096561,0
1514254106563,0
1514254116563,0
1514254126564,0
1514254136565,0
1514254146564,0
1514254156565,0
1514254166568,0
1514254176569,0
1514254186569,0
1514254196570,0
1514254206571,0
1514254216570,0
1514254226573,0
1514254236572,0
1514254246573,0
1514254256572,0
1514254266573,0
1514254276573,0
1514254286573,0
1514254296576,0
1514254306576,0
1514254316577,0
1514254326577,0
1514254336578,0
1514254346579,0
1514254356582,0
1514254366583,0
1514254376583,0
1514254386584,0
1514254396584,0
1514254406584,0
1514254416587,0
1514254426586,0
1514254436587,0
1514254446587,0
1514254456588,0
1514254466588,0
1514254476592,0
1514254486593,0
1514254496593,0
1514254506594,0
1514254516594,0
1514254526595,0
1514254536598,0
1514254546599,0
1514254556599,0
1514254566599,0
1514254576600,0
1514254586600,0
1514254596602,0
1514254606602,0
1514254616603,0
1514254626604,0
1514254636603,0
1514254646605,0
1514254656608,0
1514254666610,0
1514254676610,0
1514254686611,0
1514254696612,0
1514254706611,0
1514254716614,0
1514254726613,0
1514254736614,0
1514254746613,0
1514254756614,0
1514254766614,0
1514254776614,0
1514254786618,0
1514254796618,0
1514254806619,0
1514254816619,0
1514254826620,0
1514254836621,0
1514254846624,0
1514254856625,0
1514254866625,0
1514254876626,0
1514254886626,0
1514254896626,0
1514254906629,0
1514254916628,0
1514254926629,0
1514254936628,0
1514254946629,0
1514254956628,0
1514254966629,0
1514254976633,0
1514254986633,0
1514254996634,0
1514255006634,0
1514255016635,0
1514255026634,0
1514255036638,0
1514255046639,0
1514255056639,0
1514255066640,0
1514255076640,0
1514255086641,0
1514255096644,0
1514255106644,0
1514255116645,0
1514255126645,0
1514255136646,0
1514255146646,0
1514255156649,0
1514255166649,0
1514255176649,0
1514255186650,0
1514255196649,0
1514255206650,0
1514255216654,0
1514255226655,0
1514255236654,0
1514255246655,0
1514255256655,0
1514255266655,0
1514255276658,0
1514255286658,0
1514255296659,0
1514255306659,0
1514255316660,0
1514255326661,0
1514255336664,0
1514255346665,0
1514255356665,0
1514255366665,0
1514255376665,0
1514255386665,0
1514255396668,0
1514255406667,0
1514255416668,0
1514255426668,0
1514255436669,0
1514255446668,0
1514255456672,0
1514255466673,0
1514255476674,0
1514255486675,0
1514255496675,0
1514255506676,0
1514255516678,0
1514255526679,0
1514255536680,0
1514255546680,0
1514255556681,0
1514255566681,0
1514255576683,0
1514255586683,0
1514255596683,0
1514255606684,0
1514255616683,0
1514255626684,0
1514255636687,0
1514255646688,0
1514255656688,0
1514255666690,0
1514255676691,0
1514255686690,0
1514255696693,0
1514255706692,0
1514255716693,0
1514255726692,0
1514255736693,0
1514255746693,0
1514255756693,0
1514255766696,0
1514255776696,0
1514255786696,0
1514255796696,0
1514255806697,0
1514255816698,0
1514255826701,0
1514255836702,0
1514255846702,0
1514255856702,0
1514255866702,0
1514255876702,0
1514255886705,0
1514255896704,0
1514255906705,0
1514255916704,0
1514255926705,0
1514255936704,0
1514255946705,0
1514255956709,0
1514255966709,0
1514255976710,0
1514255986711,0
1514255996712,0
1514256006712,0
1514256016716,0
1514256026716,0
1514256036716,0
1514256046717,0
1514256056717,0
1514256066718,0
1514256076721,0
1514256086721,0
1514256096722,0
1514256106722,0
1514256116723,0
1514256126723,0
1514256136726,0
1514256146727,0
1514256156727,0
1514256166728,0
1514256176729,0
1514256186730,0
1514256196732,0
1514256206733,0
1514256216733,0
1514256226733,0
1514256236733,0
1514256246733,0
1514256256735,0
1514256266735,0
1514256276736,0
1514256286737,0
1514256296737,0
1514256306738,0
1514256316741,0
1514256326742,0
1514256336742,0
1514256346746,0
1514256356746,0
1514256366745,0
1514256376748,0
1514256386747,0
1514256396748,0
1514256406748,0
1514256416749,0
1514256426749,0
1514256436752,0
1514256446753,0
1514256456753,0
1514256466754,0
1514256476754,0
1514256486755,0
1514256496758,0
1514256506758,0
1514256516760,0
1514256526760,0
1514256536760,0
1514256546761,0
1514256556764,0
1514256566765,0
1514256576764,0
1514256586876,0
1514256596765,0
1514256606766,0
1514256616768,0
1514256626769,0
1514256636770,0
1514257621375,0
1514257631377,0
1514257641374,0
1514257651381,0
1514257661376,0
1514257671376,0
1514257681385,0
1514257691381,0
1514257701381,0
1514257711381,0
1514257721382,0
1514257731382,0
1514257741386,0
1514257751387,0
1514257761387,0
1514257771388,0
1514257781388,0
1514257791389,0
1514257801393,0
1514257811393,0
1514257821394,0
1514257831394,0
1514257841395,0
1514257851395,0
1514257861398,0
1514257871398,0
1514257881399,0
1514257891400,0
1514257901401,0
1514257911402,0
1514257921404,0
1514257931405,0
1514257941405,0
1514257951406,0
1514257961406,0
1514257971406,0
1514257981409,0
1514257991409,0
1514258001410,0
1514258011410,0
1514258021411,0
1514258031412,0
1514258041416,0
1514258051417,0
1514258061418,0
1514258071418,0
1514258081418,0
1514258091419,0
1514258101422,0
1514258111421,0
1514258121422,0
1514258131421,0
1514258141422,0
1514258151422,0
1514258161426,0
1514258171427,0
1514258181427,0
1514258191428,0
1514258201428,0
1514258211429,0
1514258221432,0
1514258231433,0
1514258241433,0
1514258251433,0
1514258261434,0
1514258271435,0
1514258281436,0
1514258291436,0
1514258301436,0
1514258311437,0
1514258321437,0
1514258331438,0
1514258341441,0
1514258351442,0
1514258361442,0
1514258371443,0
1514258381445,0
1514258391444,0
1514258401447,0
1514258411446,0
1514258421447,0
1514258431447,0
1514258441448,0
1514258451448,0
1514258461451,0
1514258471452,0
1514258481452,0
1514258491453,0
1514258501453,0
1514258511454,0
1514258521457,0
1514258531457,0
1514258541458,0
1514258551458,0
1514258561460,0
1514258571460,0
1514258581465,0
1514258591466,0
1514258601466,0
1514258611467,0
1514258621467,0
1514258631468,0
1514258641471,0
1514258651472,0
1514258661473,0
1514258671473,0
1514258681474,0
1514258691474,0
1514258701477,0
1514258711476,0
1514258721477,0
1514258731478,0
1514258741478,0
1514258751478,0
1514258761481,0
1514258771481,0
1514258781481,0
1514258791481,0
1514258801482,0
1514258811482,0
1514258821485,0
1514258831485,0
1514258841486,0
1514258851486,0
1514258861488,0
1514258871489,0
1514258881492,0
1514258891493,0
1514258901493,0
1514258911495,0
1514258921495,0
1514258931497,0
1514258941501,0
1514258951501,0
1514258961501,0
1514258971501,0
1514258981502,0
1514258991502,0
1514259001506,0
1514259011507,0
1514259021507,0
1514259031508,0
1514259041508,0
1514259051509,0
1514259061512,0
1514259071512,0
1514259081513,0
1514259091513,0
1514259101514,0
1514259111514,0
1514259121517,0
1514259131517,0
1514259141518,0
1514259151519,0
1514259161519,0
1514259171520,0
1514259181523,0
1514259191524,0
1514259201524,0
1514259211525,0
1514259221525,0
1514259231525,0
1514259241527,0
1514259251527,0
1514259261528,0
1514259271528,0
1514259281528,0
1514259291529,0
1514259301532,0
1514259311533,0
1514259321533,0
1514259331534,0
1514259341535,0
1514259351535,0
1514259361538,0
1514259371538,0
1514259381539,0
1514259391540,0
1514259401541,0
1514259411541,0
1514259421544,0
1514259431544,0
1514259441544,0
1514259451545,0
1514259461545,0
1514259471546,0
1514259481549,0
1514259491549,0
1514259501550,0
1514259511563,0
1514259521553,0
1514259531553,0
1514259541558,0
1514259551559,0
1514259561560,0
1514259571561,0
1514259581561,0
1514259591562,0
1514259601565,0
1514259611566,0
1514259621566,0
1514259631566,0
1514259641567,0
1514259651567,0
1514259661570,0
1514259671570,0
1514259681571,0
1514259691572,0
1514259701572,0
1514259711573,0
1514259721576,0
1514259731577,0
1514259741577,0
1514259751579,0
1514259761580,0
1514259771579,0
1514259781582,0
1514259791582,0
1514259801583,0
1514259811583,0
1514259821584,0
1514259831585,0
1514259841588,0
1514259851589,0
1514259861589,0
1514259871590,0
1514259881589,0
1514259891590,0
1514259901592,0
1514259911592,0
1514259921592,0
1514259931592,0
1514259941593,0
1514259951594,0
1514259961597,0
1514259971598,0
1514259981598,0
1514259991599,0
1514260001599,0
1514260011600,0
1514260021603,0
1514260031604,0
1514260041606,0
1514260051606,0
1514260061607,0
1514260071606,0
1514260081609,0
1514260091608,0
1514260101609,0
1514260111609,0
1514260121609,0
1514260131610,0
1514260141614,0
1514260151616,0
1514260161616,0
1514260171617,0
1514260181618,0
1514260191618,0
1514260201621,0
1514260211621,0
1514260221621,0
1514260231621,0
1514260241621,0
1514260251622,0
1514260261621,0
1514260271625,0
1514260281624,0
1514260291625,0
1514260301625,0
1514260311626,0
1514260321627,0
1514260331630,0
1514260341631,0
1514260351631,0
1514260361632,0
1514260371632,0
1514260381633,0
1514260391636,0
1514260401636,0
1514260411637,0
1514260421637,0
1514260431637,0
1514260441637,0
1514260451640,0
1514260461641,0
1514260471641,0
1514260481642,0
1514260491642,0
1514260501643,0
1514260511646,0
1514260521647,0
1514260531648,0
1514260541647,0
1514260551648,0
1514260561648,0
1514260571651,0
1514260581650,0
1514260591651,0
1514260601652,0
1514260611652,0
1514260621653,0
1514260631656,0
1514260641657,0
1514260651657,0
1514260661658,0
1514260671659,0
1514260681659,0
1514260691661,0
1514260701661,0
1514260711661,0
1514260721661,0
1514260731661,0
1514260741662,0
1514260751661,0
1514260761665,0
1514260771664,0
1514260781665,0
1514260791665,0
1514260801666,0
1514260811668,0
1514260821672,0
1514260831673,0
1514260841673,0
1514260851674,0
1514260861673,0
1514260871674,0
1514260881676,0
1514260891676,0
1514260901676,0
1514260911676,0
1514260921677,0
1514260931677,0
1514260941680,0
1514260951681,0
1514260961681,0
1514260971682,0
1514260981682,0
1514260991683,0
1514261001686,0
1514261011687,0
1514261021688,0
1514261031688,0
1514261041689,0
1514261051689,0
1514261061692,0
1514261071691,0
1514261081692,0
1514261091692,0
1514261101692,0
1514261111693,0
1514261121696,0
1514261131697,0
1514261141697,0
1514261151698,0
1514261161699,0
1514261171699,0
1514261181702,0
1514261191702,0
1514261201702,0
1514261211702,0
1514261221703,0
1514261231704,0
1514261241707,0
1514261251708,0
1514261261708,0
1514261271709,0
1514261281709,0
1514261291710,0
1514261301713,0
1514261311713,0
1514261321714,0
1514261331714,0
1514261341715,0
1514261351714,0
1514261361718,0
1514261371718,0
1514261381718,0
1514261391718,0
1514261401718,0
1514261411719,0
1514261421722,0
1514261431723,0
1514261441724,0
1514261451724,0
1514261461725,0
1514261471725,0
1514261481728,0
1514261491728,0
1514261501729,0
1514261511730,0
1514261521730,0
1514261531732,0
1514261541736,0
1514261551738,0
1514261561738,0
1514261571739,0
1514261581739,0
1514261591739,0
1514261601741,0
1514261611741,0
1514261621742,0
1514261631742,0
1514261641743,0
1514261651744,0
1514261661747,0
1514261671748,0
1514261681748,0
1514261691749,0
1514261701749,0
1514261711750,0
1514261721753,0
1514261731752,0
1514261741753,0
1514261751753,0
1514261761754,0
1514261771754,0
1514261781758,0
1514261791759,0
1514261801760,0
1514261811761,0
1514261821761,0
1514261831762,0
1514261841764,0
1514261851765,0
1514261861765,0
1514261871765,0
1514261881765,0
1514261891765,0
1514261901767,0
1514261911768,0
1514261921767,0
1514261931768,0
1514261941768,0
1514261951769,0
1514261961772,0
1514261971773,0
1514261981774,0
1514261991774,0
1514262001775,0
1514262011774,0
1514262021777,0
1514262031776,0
1514262041777,0
1514262051777,0
1514262061777,0
1514262071777,0
1514262081777,0
1514262091781,0
1514262101781,0
1514262111782,0
1514262121783,0
1514262131783,0
1514262141784,0
1514262151787,0
1514262161788,0
1514262171788,0
1514262181788,0
1514262191789,0
1514262201788,0
1514262211791,0
1514262221790,0
1514262231791,0
1514262241791,0
1514262251792,0
1514262261792,0
1514262271795,0
1514262281796,0
1514262291796,0
1514262301797,0
1514262311797,0
1514262321798,0
1514262331800,0
1514262341800,0
1514262351800,0
1514262361800,0
1514262371800,0
1514262381800,0
1514262391800,0
1514262401804,0
1514262411804,0
1514262421805,0
1514262431805,0
1514262441806,0
1514262451806,0
1514262461811,0
1514262471820,0
1514262481815,0
1514262491816,0
1514262501816,0
1514262511817,0
1514262521819,0
1514262531820,0
1514262541820,0
1514262551820,0
1514262561820,0
1514262571820,0
1514262581822,0
1514262591822,0
1514262601823,0
1514262611824,0
1514262621824,0
1514262631825,0
1514262641828,0
1514262651828,0
1514262661828,0
1514262671828,0
1514262681829,0
1514262691828,0
1514262701831,0
1514262711830,0
1514262721831,0
1514262731830,0
1514262741831,0
1514262751832,0
1514262761835,0
1514262771836,0
1514262781836,0
1514262791837,0
1514262801837,0
1514262811838,0
1514262821842,0
1514262831842,0
1514262841843,0
1514262851843,0
1514262861844,0
1514262871844,0
1514262881848,0
1514262891849,0
1514262901849,0
1514262911850,0
1514262921850,0
1514262931851,0
1514262941854,0
1514262951855,0
1514262961856,0
1514262971856,0
1514262981857,0
1514262991857,0
1514263001860,0
1514263011859,0
1514263021860,0
1514263031860,0
1514263041860,0
1514263051860,0
1514263061860,0
1514263071864,0
1514263081864,0
1514263091865,0
1514263101866,0
1514263111866,0
1514263121867,0
1514263131870,0
1514263141871,0
1514263151871,0
1514263161871,0
1514263171872,0
1514263181871,0
1514263191874,0
1514263201873,0
1514263211874,0
1514263221873,0
1514263231874,0
1514263241875,0
1514263251878,0
1514263261879,0
1514263271880,0
1514263281881,0
1514263291881,0
1514263301882,0
1514263311884,0
1514263321884,0
1514263331885,0
1514263341885,0
1514263351885,0
1514263361885,0
1514263371888,0
1514263381889,0
1514263391888,0
1514263401889,0
1514263411889,0
1514263421890,0
1514263431893,0
1514263441894,0
1514263451895,0
1514263461895,0
1514263471896,0
1514263481896,0
1514263491899,0
1514263501898,0
1514263511899,0
1514263521899,0
1514263531899,0
1514263541899,0
1514263551899,0
1514263561903,0
1514263571903,0
1514263581904,0
1514263591905,0
1514263601905,0
1514263611907,0
1514263621910,0
1514263631911,0
1514263641911,0
1514263651912,0
1514263661913,0
1514263671914,0
1514263681917,0
1514263691916,0
1514263701917,0
1514263711917,0
1514263721918,0
1514263731918,0
1514263741921,0
1514263751922,0
1514263761922,0
1514263771923,0
1514263781923,0
1514263791924,0
1514263801927,0
1514263811927,0
1514263821928,0
1514263831928,0
1514263841928,0
1514263851928,0
1514263861932,0
1514263871933,0
1514263881932,0
1514263891933,0
1514263901933,0
1514263911934,0
1514263921937,0
1514263931938,0
1514263941939,0
1514263951939,0
1514263961940,0
1514263971940,0
1514263981943,0
1514263991942,0
1514264001943,0
1514264011943,0
1514264021943,0
1514264031943,0
1514264041943,0
1514264051946,0
1514264061946,0
1514264071946,0
1514264081947,0
1514264091947,0
1514264101948,0
1514264111951,0
1514264121953,0
1514264131953,0
1514264141953,0
1514264151954,0
1514264161955,0
1514264171958,0
1514264181958,0
1514264191959,0
1514264201958,0
1514264211959,0
1514264221960,0
1514264231963,0
1514264241964,0
1514264251964,0
1514264261965,0
1514264271965,0
1514264281966,0
1514264291969,0
1514264301969,0
1514264311970,0
1514264321970,0
1514264331971,0
1514264341971,0
1514264351975,0
1514264361976,0
1514264371976,0
1514264381977,0
1514264391976,0
1514264401977,0
1514264411980,0
1514264421980,0
1514264431981,0
1514264441981,0
1514264451982,0
1514264461981,0
1514264471985,0
1514264481986,0
1514264491986,0
1514264501987,0
1514264511987,0
1514264521987,0
1514264531990,0
1514264541991,0
1514264551992,0
1514264561991,0
1514264571992,0
1514264581992,0
1514264591995,0
1514264601995,0
1514264611996,0
1514264621997,0
1514264631996,0
1514264641997,0
1514264651999,0
1514264662000,0
1514264671999,0
1514264682000,0
1514264692001,0
1514264702001,0
1514264712004,0
1514264722004,0
1514264732005,0
1514264742005,0
1514264752006,0
1514264762007,0
1514264772010,0
1514264782011,0
1514264792011,0
1514264802011,0
1514264812011,0
1514264822012,0
1514264832015,0
1514264842014,0
1514264852015,0
1514264862014,0
1514264872015,0
1514264882015,0
1514264892019,0
1514264902020,0
1514264912020,0
1514264922021,0
1514264932021,0
1514264942022,0
1514264952025,0
1514264962026,0
1514264972027,0
1514264982027,0
1514264992027,0
1514265002027,0
1514265012029,0
1514265022029,0
1514265032029,0
1514265042030,0
1514265052030,0
1514265062031,0
1514265072034,0
1514265082035,0
1514265092035,0
1514265102036,0
1514265112037,0
1514265122037,0
1514265132040,0
1514265142039,0
1514265152040,0
1514265162039,0
1514265172040,0
1514265182040,0
1514265192040,0
1514265202044,0
1514265212044,0
1514265222045,0
1514265232045,0
1514265242046,0
1514265252047,0
1514265262050,0
1514265272051,0
1514265282051,0
1514265292053,0
1514265302053,0
1514265312053,0
1514265322056,0
1514265332056,0
1514265342057,0
1514265352057,0
1514265362058,0
1514265372058,0
1514265382062,0
1514265392063,0
1514265402063,0
1514265412064,0
1514265422064,0
1514265432065,0
1514265442068,0
1514265452069,0
1514265462069,0
1514265472069,0
1514265482070,0
1514265492070,0
1514265502072,0
1514265512072,0
1514265522073,0
1514265532074,0
1514265542074,0
1514265552075,0
1514265562078,0
1514265572079,0
1514265582079,0
1514265592080,0
1514265602081,0
1514265612081,0
1514265622084,0
1514265632083,0
1514265642084,0
1514265652085,0
1514265662086,0
1514265672087,0
1514265682090,0
1514265692091,0
1514265702091,0
1514265712092,0
1514265722092,0
1514265732093,0
1514265742096,0
1514265752096,0
1514265762097,0
1514265772097,0
1514265782098,0
1514265792098,0
1514265802101,0
1514265812102,0
1514265822101,0
1514265832102,0
1514265842107,0
1514265852103,0
1514265862106,0
1514265872107,0
1514265882108,0
1514265892108,0
1514265902109,0
1514265912109,0
1514265922112,0
1514265932112,0
1514265942113,0
1514265952113,0
1514265962113,0
1514265972113,0
1514265982116,0
1514265992116,0
1514266002116,0
1514266012116,0
1514266022117,0
1514266032117,0
1514266042120,0
1514266052120,0
1514266062121,0
1514266072121,0
1514266082121,0
1514266092122,0
1514266102125,0
1514266112126,0
1514266122125,0
1514266132126,0
1514266142125,0
1514266152126,0
1514266162128,0
1514266172128,0
1514266182128,0
1514266192128,0
1514266202129,0
1514266212129,0
1514266222133,0
1514266232134,0
1514266242134,0
1514266252135,0
1514266262135,0
1514266272136,0
1514266282139,0
1514266292139,0
1514266302140,0
1514266312141,0
1514266322142,0
1514266332142,0
1514266342145,0
1514266352145,0
1514266362146,0
1514266372147,0
1514266382147,0
1514266392148,0
1514266402151,0
1514266412152,0
1514266422152,0
1514266432153,0
1514266442154,0
1514266452154,0
1514266462156,0
1514266472156,0
1514266482157,0
1514266492157,0
1514266502158,0
1514266512159,0
1514266522162,0
1514266532163,0
1514266542163,0
1514266552164,0
1514266562164,0
1514266572165,0
1514266582168,0
1514266592168,0
1514266602169,0
1514266612168,0
1514266622169,0
1514266632168,0
1514266642172,0
1514266652174,0
1514266662174,0
1514266672174,0
1514266682174,0
1514266692175,0
1514266702178,0
1514266712179,0
1514266722180,0
1514266732180,0
1514266742181,0
1514266752181,0
1514266762184,0
1514266772184,0
1514266782184,0
1514266792185,0
1514266802184,0
1514266812185,0
1514266822188,0
1514266832189,0
1514266842188,0
1514266852189,0
1514266862190,0
1514266872190,0
1514266882193,0
1514266892194,0
1514266902195,0
1514266912195,0
1514266922196,0
1514266932196,0
1514266942199,0
1514266952199,0
1514266962199,0
1514266972199,0
1514266982200,0
1514266992199,0
1514267002202,0
1514267012202,0
1514267022203,0
1514267032203,0
1514267042204,0
1514267052205,0
1514267062208,0
1514267072209,0
1514267082209,0
1514267092210,0
1514267102209,0
1514267112210,0
1514267122213,0
1514267132213,0
1514267142214,0
1514267152214,0
1514267162215,0
1514267172215,0
1514267182218,0
1514267192219,0
1514267202219,0
1514267212220,0
1514267222220,0
1514267232221,0
1514267242225,0
1514267252225,0
1514267262226,0
1514267272227,0
1514267282227,0
1514267292227,0
1514267302230,0
1514267312230,0
1514267322230,0
1514267332232,0
1514267342232,0
1514267352233,0
1514267362236,0
1514267372237,0
1514267382238,0
1514267392239,0
1514267402241,0
1514267412241,0
1514267422244,0
1514267432244,0
1514267442245,0
1514267452245,0
1514267462246,0
1514267472247,0
1514267482250,0
1514267492251,0
1514267502250,0
1514267512251,0
1514267522251,0
1514267532252,0
1514267542255,0
1514267552255,0
1514267562256,0
1514267572256,0
1514267582257,0
1514267592257,0
1514267602261,0
1514267612263,0
1514267622263,0
1514267632264,0
1514267642264,0
1514267652265,0
1514267662268,0
1514267672269,0
1514267682270,0
1514267692270,0
1514267702271,0
1514267712271,0
1514267722274,0
1514267732274,0
1514267742275,0
1514267752276,0
1514267762275,0
1514267772276,0
1514267782279,0
1514267792280,0
1514267802279,0
1514267812280,0
1514267822281,0
1514267832281,0
1514267842284,0
1514267852284,0
1514267862285,0
1514267872285,0
1514267882286,0
1514267892288,0
1514267902291,0
1514267912292,0
1514267922292,0
1514267932293,0
1514267942293,0
1514267952295,0
1514267962298,0
1514267972297,0
1514267982298,0
1514267992298,0
1514268002299,0
1514268012298,0
1514268022302,0
1514268032303,0
1514268042304,0
1514268052305,0
1514268062305,0
1514268072306,0
1514268082309,0
1514268092310,0
1514268102312,0
1514268112312,0
1514268122313,0
1514268132313,0
1514268142316,0
1514268152316,0
1514268162316,0
1514268172317,0
1514268182317,0
1514268192318,0
1514268202321,0
1514268212322,0
1514268222322,0
1514268232323,0
1514268242324,0
1514268252323,0
1514268262326,0
1514268272325,0
1514268282326,0
1514268292325,0
1514268302326,0
1514268312326,0
1514268322326,0
1514268332330,0
1514268342330,0
1514268352331,0
1514268362331,0
1514268372332,0
1514268382333,0
1514268392336,0
1514268402337,0
1514268412337,0
1514268422338,0
1514268432338,0
1514268442339,0
1514268452341,0
1514268462340,0
1514268472341,0
1514268482340,0
1514268492341,0
1514268502340,0
1514268512341,0
1514268522345,0
1514268532345,0
1514268542346,0
1514268552346,0
1514268562347,0
1514268572347,0
1514268582351,0
1514268592352,0
1514268602352,0
1514268612352,0
1514268622352,0
1514268632352,0
1514268642355,0
1514268652355,0
1514268662356,0
1514268672356,0
1514268682357,0
1514268692357,0
1514268702360,0
1514268712360,0
1514268722361,0
1514268732362,0
1514268742362,0
1514268752363,0
1514268762365,0
1514268772366,0
1514268782366,0
1514268792367,0
1514268802367,0
1514268812367,0
1514268822370,0
1514268832370,0
1514268842371,0
1514268852372,0
1514268862373,0
1514268872374,0
1514268882377,0
1514268892377,0
1514268902377,0
1514268912379,0
1514268922379,0
1514268932381,0
1514268942384,0
1514268952384,0
1514268962385,0
1514268972385,0
1514268982386,0
1514268992385,0
1514269002389,0
1514269012390,0
1514269022390,0
1514269032391,0
1514269042391,0
1514269052392,0
1514269062394,0
1514269072395,0
1514269082396,0
1514269092396,0
1514269102398,0
1514269112398,0
1514269122401,0
1514269132401,0
1514269142402,0
1514269152403,0
1514269162403,0
1514269172404,0
1514269182407,0
1514269192408,0
1514269202408,0
1514269212409,0
1514269222410,0
1514269232410,0
1514269242413,0
1514269252412,0
1514269262413,0
1514269272413,0
1514269282414,0
1514269292414,0
1514269302417,0
1514269312418,0
1514269322418,0
1514269332419,0
1514269342419,0
1514269352420,0
1514269362423,0
1514269372423,0
1514269382424,0
1514269392424,0
1514269402425,0
1514269412425,0
1514269422429,0
1514269432430,0
1514269442429,0
1514269452430,0
1514269462429,0
1514269472430,0
1514269482432,0
1514269492432,0
1514269502433,0
1514269512433,0
1514269522434,0
1514269532434,0
1514269542438,0
1514274675485,0
1514274685481,0
1514274695483,0
1514274705490,0
1514274715484,0
1514274725491,0
1514274735493,0
1514274745493,0
1514274755493,0
1514274765494,0
1514274775495,0
1514274785496,0
1514274795500,0
1514274805501,0
1514274815501,0
1514274825502,0
1514274835506,0
1514274845503,0
1514274855506,0
1514274865510,0
1514274875511,0
1514274885511,0
1514274895514,0
1514274905511,0
1514274915514,0
1514274925514,0
1514274935515,0
1514274945516,0
1514274955516,0
1514274965517,0
1514274975520,0
1514274985521,0
1514274995521,0
1514275005522,0
1514275015524,0
1514275025524,0
1514275035532,0
1514275045527,0
1514275055528,0
1514275065530,0
1514275075528,0
1514275085528,0
1514275095531,0
1514275105533,0
1514275115532,0
1514275125533,0
1514275135533,0
1514275145534,0
1514275155537,0
1514275165537,0
1514275175538,0
1514275185538,0
1514275195539,0
1514275205539,0
1514275215543,0
1514275225548,0
1514275235544,0
1514275245545,0
1514275255548,0
1514275265547,0
1514275275549,0
1514275285553,0
1514275295551,0
1514275305551,0
1514275315553,0
1514275325552,0
1514275335555,0
1514275345555,0
1514275355556,0
1514275365556,0
1514275375556,0
1514275385557,0
1514275395560,0
1514275405561,0
1514275415561,0
1514275425561,0
1514275435562,0
1514275445563,0
1514275455571,0
1514275465566,0
1514275475567,0
1514275485572,0
1514275495568,0
1514275505569,0
1514275515572,0
1514275525573,0
1514275535572,0
1514275545573,0
1514275555572,0
1514275565573,0
1514275575486,0
1514275585486,0
1514275595486,0
1514275605486,0
1514275615487,0
1514275625487,0
1514275635311,0
1514275645307,0
1514275655307,0
1514275665312,0
1514275675308,0
1514275685309,0
1514275695126,0
1514275705126,0
1514275715127,0
1514275725126,0
1514275735127,0
1514275745165,0
1514275754980,0
1514275764980,0
1514275774981,0
1514275784982,0
1514275794982,0
1514275804983,0
1514275814805,0
1514275824801,0
1514275834801,0
1514275844805,0
1514275854804,0
1514275864804,0
1514275874676,0
1514275884677,0
1514275894677,0
1514275904677,0
1514275914678,0
1514275924679,0
1514275934610,0
1514275944611,0
1514275954611,0
1514275964613,0
1514275974613,0
1514275984614,0
1514275994549,0
1514276004545,0
1514276014617,0
1514276024620,0
1514276034618,0
1514276044618,0
1514276054550,0
1514276064550,0
1514276074550,0
1514276084551,0
1514276094551,0
1514276104552,0
1514276114483,0
1514276124484,0
1514276134485,0
1514276144485,0
1514276154486,0
